time;PV1;PV3;PV4;WP4;WP7;WP10;BM1;Hydro1;lv_rural1;lv_rural2;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
25.07.2016 04:45;0;0;0;0.863304;0.884212;0.861917;0.134949;0.275694;0;0;0;0;0.0101;0.005708
25.07.2016 05:00;0;0;0;0.871033;0.943131;0.900957;0.134201;0.276069;0;0;0;0;0.013467;0.007611
25.07.2016 05:15;0.0161441;0;0;0.897045;0.935677;0.922429;0.131925;0.276444;0;0.001088;0.003445;0;0.015375;0.00869
25.07.2016 05:30;0.0322881;0;0;0.923058;0.928223;0.943901;0.129648;0.276444;0;0.002176;0.006889;0;0.017284;0.009768
25.07.2016 05:45;0.0484322;0;0;0.949071;0.920769;0.965373;0.127371;0.276069;0;0.003264;0.010334;0;0.019193;0.010847
25.07.2016 06:00;0.0645762;0;0;0.975083;0.913315;0.986845;0.125094;0.276069;0;0.004352;0.013779;0;0.021101;0.011926
25.07.2016 06:15;0.0949983;0;0.0291216;0.974136;0.926744;0.986148;0.124627;0.276069;0.012738;0.014134;0.026244;0.022509;0.047219;0.036174
25.07.2016 06:30;0.12542;0;0.0582432;0.973189;0.940173;0.985451;0.124159;0.276444;0.025477;0.023915;0.038709;0.045019;0.073337;0.060423
25.07.2016 06:45;0.155842;0;0.0873648;0.972241;0.953601;0.984753;0.123691;0.276444;0.038215;0.033697;0.051174;0.067528;0.099455;0.084672
25.07.2016 07:00;0.186264;0;0.116486;0.971294;0.96703;0.984056;0.123223;0.276819;0.050954;0.043478;0.063638;0.090037;0.125573;0.10892
25.07.2016 07:15;0.213794;0.0274164;0.144505;0.976268;0.965571;0.985857;0.116742;0.276444;0.061577;0.061408;0.085813;0.111003;0.143407;0.125628
25.07.2016 07:30;0.241323;0.0548329;0.172523;0.981243;0.964112;0.987659;0.11026;0.276069;0.072201;0.079338;0.107988;0.131968;0.161242;0.142336
25.07.2016 07:45;0.268852;0.0822493;0.200541;0.986217;0.962653;0.98946;0.103778;0.276444;0.082824;0.097267;0.130163;0.152934;0.179076;0.159043
25.07.2016 08:00;0.296381;0.109666;0.22856;0.991191;0.961194;0.991261;0.0972965;0.276819;0.093448;0.115197;0.152338;0.1739;0.19691;0.175751
25.07.2016 08:15;0.314416;0.132194;0.250718;0.991512;0.964177;0.990437;0.0933942;0.276444;0.120074;0.129391;0.169403;0.201799;0.223637;0.202645
25.07.2016 08:30;0.332451;0.154723;0.272875;0.991832;0.96716;0.989612;0.0894919;0.276444;0.1467;0.143586;0.186469;0.229698;0.250364;0.22954
25.07.2016 08:45;0.350487;0.177252;0.295033;0.992152;0.970143;0.988787;0.0855896;0.276819;0.173326;0.15778;0.203534;0.257597;0.27709;0.256435
25.07.2016 09:00;0.368522;0.199781;0.317191;0.992473;0.973127;0.987963;0.0816873;0.276069;0.199953;0.171974;0.2206;0.285497;0.303817;0.283329
25.07.2016 09:15;0.414673;0.241605;0.360553;0.992105;0.964928;0.988754;0.083423;0.276069;0.238382;0.210391;0.26137;0.325905;0.34255;0.322055
25.07.2016 09:30;0.460824;0.28343;0.403914;0.991737;0.956729;0.989546;0.0851587;0.276069;0.276811;0.248808;0.302141;0.366314;0.381282;0.360781
25.07.2016 09:45;0.506975;0.325255;0.447276;0.99137;0.948531;0.990338;0.0868944;0.276069;0.315241;0.287225;0.342911;0.406722;0.420014;0.399507
25.07.2016 10:00;0.553126;0.36708;0.490638;0.991002;0.940332;0.991129;0.08863;0.276819;0.35367;0.325642;0.383681;0.447131;0.458746;0.438233
25.07.2016 10:15;0.553916;0.398418;0.514414;0.991351;0.949253;0.99115;0.0835268;0.276444;0.382521;0.354097;0.407611;0.47176;0.477821;0.459862
25.07.2016 10:30;0.554705;0.429757;0.538191;0.991699;0.958173;0.991171;0.0784235;0.276444;0.411372;0.382551;0.43154;0.49639;0.496895;0.481492
25.07.2016 10:45;0.555495;0.461096;0.561967;0.992048;0.967094;0.991193;0.0733202;0.276069;0.440223;0.411006;0.455469;0.521019;0.51597;0.503122
25.07.2016 11:00;0.556285;0.492434;0.585744;0.992397;0.976014;0.991214;0.068217;0.276444;0.469075;0.43946;0.479398;0.545649;0.535044;0.524751
25.07.2016 11:15;0.553391;0.509623;0.590821;0.991805;0.979095;0.990997;0.0687592;0.276444;0.484013;0.456824;0.492465;0.552817;0.540875;0.531884
25.07.2016 11:30;0.550498;0.526811;0.595898;0.991214;0.982176;0.990781;0.0693013;0.276444;0.498952;0.474187;0.505532;0.559986;0.546705;0.539017
25.07.2016 11:45;0.547605;0.544;0.600976;0.990622;0.985257;0.990564;0.0698435;0.276819;0.513891;0.49155;0.518599;0.567154;0.552536;0.546149
25.07.2016 12:00;0.544712;0.561188;0.606053;0.99003;0.988338;0.990348;0.0703857;0.276444;0.52883;0.508913;0.531666;0.574323;0.558366;0.553282
25.07.2016 12:15;0.53902;0.569579;0.601174;0.986109;0.988418;0.990105;0.0705324;0.276069;0.535305;0.519075;0.537815;0.57186;0.55207;0.549869
25.07.2016 12:30;0.533328;0.57797;0.596294;0.982188;0.988498;0.989862;0.070679;0.276444;0.541781;0.529237;0.543964;0.569398;0.545773;0.546456
25.07.2016 12:45;0.527637;0.586361;0.591415;0.978266;0.988578;0.989619;0.0708257;0.276069;0.548256;0.539398;0.550113;0.566936;0.539477;0.543044
25.07.2016 13:00;0.521945;0.594751;0.586536;0.974345;0.988658;0.989376;0.0709724;0.276444;0.554731;0.54956;0.556261;0.564474;0.53318;0.539631
25.07.2016 13:15;0.490282;0.579008;0.567129;0.978849;0.98931;0.989969;0.0694882;0.276819;0.548736;0.542228;0.542207;0.549639;0.516531;0.524738
25.07.2016 13:30;0.45862;0.563265;0.547723;0.983354;0.989962;0.990561;0.0680039;0.276069;0.54274;0.534896;0.528153;0.534804;0.499881;0.509846
25.07.2016 13:45;0.426957;0.547522;0.528316;0.987858;0.990615;0.991154;0.0665197;0.276444;0.536745;0.527564;0.514099;0.519969;0.483232;0.494953
25.07.2016 14:00;0.395294;0.531779;0.50891;0.992363;0.991267;0.991746;0.0650355;0.276069;0.53075;0.520233;0.500044;0.505134;0.466583;0.480061
25.07.2016 14:15;0.365383;0.515373;0.481881;0.992318;0.99101;0.991108;0.0650355;0.276444;0.515286;0.50707;0.482471;0.482458;0.44278;0.456514
25.07.2016 14:30;0.335472;0.498967;0.454852;0.992274;0.990754;0.99047;0.0650355;0.276444;0.499822;0.493908;0.464897;0.459781;0.418977;0.432967
25.07.2016 14:45;0.305561;0.48256;0.427823;0.992229;0.990497;0.989831;0.0650355;0.276444;0.484357;0.480745;0.447323;0.437104;0.395175;0.409421
25.07.2016 15:00;0.27565;0.466154;0.400794;0.992185;0.990241;0.989193;0.0650355;0.276069;0.468893;0.467583;0.429749;0.414428;0.371372;0.385874
25.07.2016 15:15;0.238241;0.426139;0.350681;0.991284;0.990149;0.98966;0.0672885;0.276069;0.424445;0.422513;0.386795;0.367994;0.328623;0.3436
25.07.2016 15:30;0.200831;0.386124;0.300568;0.990383;0.990057;0.990126;0.0695415;0.276069;0.379996;0.377442;0.343841;0.32156;0.285875;0.301326
25.07.2016 15:45;0.163422;0.346109;0.250455;0.989482;0.989966;0.990592;0.0717945;0.276069;0.335548;0.332372;0.300887;0.275126;0.243126;0.259051
25.07.2016 16:00;0.126013;0.306094;0.200342;0.988581;0.989874;0.991059;0.0740476;0.276069;0.291099;0.287301;0.257933;0.228692;0.200377;0.216777
25.07.2016 16:15;0.0945094;0.283816;0.17814;0.989252;0.989405;0.990198;0.0786187;0.275694;0.264691;0.269094;0.236311;0.201881;0.175678;0.191478
25.07.2016 16:30;0.0630063;0.261539;0.155938;0.989923;0.988937;0.989336;0.0831898;0.275319;0.238282;0.250887;0.214688;0.175069;0.150978;0.166179
25.07.2016 16:45;0.0315031;0.239261;0.133735;0.990594;0.988469;0.988475;0.0877609;0.275319;0.211873;0.232679;0.193065;0.148258;0.126278;0.14088
25.07.2016 17:00;0;0.216983;0.111533;0.991264;0.988;0.987614;0.092332;0.275319;0.185464;0.214472;0.171443;0.121446;0.101578;0.115581
25.07.2016 17:15;0;0.19035;0.0836497;0.990705;0.98844;0.98627;0.0976499;0.275694;0.162969;0.195884;0.15391;0.091085;0.08085;0.094722
25.07.2016 17:30;0;0.163716;0.0557665;0.990145;0.988881;0.984927;0.102968;0.275694;0.140474;0.177295;0.136377;0.060723;0.060122;0.073864
25.07.2016 17:45;0;0.137083;0.0278832;0.989585;0.989321;0.983583;0.108286;0.275694;0.117979;0.158707;0.118844;0.030362;0.039395;0.053005
25.07.2016 18:00;0;0.11045;0;0.989026;0.989761;0.982239;0.113604;0.275694;0.095484;0.140118;0.101311;0;0.018667;0.032147
25.07.2016 18:15;0;0.0828373;0;0.988498;0.987327;0.981861;0.116827;0.274944;0.071613;0.105089;0.075983;0;0.014;0.02411
25.07.2016 18:30;0;0.0552249;0;0.987969;0.984893;0.981484;0.12005;0.274944;0.047742;0.070059;0.050655;0;0.009334;0.016073
25.07.2016 18:45;0;0.0276124;0;0.987441;0.982459;0.981106;0.123273;0.274944;0.023871;0.03503;0.025328;0;0.004667;0.008037
25.07.2016 19:00;0;0;0;0.986913;0.980024;0.980729;0.126496;0.274944;0;0;0;0;0;0
25.07.2016 19:15;0;0;0;0.988001;0.980558;0.980945;0.127303;0.275319;0;0;0;0;0;0
25.07.2016 19:30;0;0;0;0.989089;0.981093;0.981162;0.128109;0.274944;0;0;0;0;0;0
25.07.2016 19:45;0;0;0;0.990177;0.981627;0.981378;0.128916;0.274944;0;0;0;0;0;0
25.07.2016 20:00;0;0;0;0.991264;0.982161;0.981595;0.129723;0.274569;0;0;0;0;0;0
25.07.2016 20:15;0;0;0;0.990661;0.983627;0.981895;0.13249;0.274944;0;0;0;0;0;0
25.07.2016 20:30;0;0;0;0.990058;0.985094;0.982195;0.135257;0.274944;0;0;0;0;0;0
25.07.2016 20:45;0;0;0;0.989455;0.986561;0.982495;0.138023;0.276069;0;0;0;0;0;0
25.07.2016 21:00;0;0;0;0.988852;0.988028;0.982795;0.14079;0.275694;0;0;0;0;0;0
25.07.2016 21:15;0;0;0;0.988899;0.984187;0.979983;0.141354;0.275319;0;0;0;0;0;0
25.07.2016 21:30;0;0;0;0.988946;0.980347;0.977172;0.141918;0.275694;0;0;0;0;0;0
25.07.2016 21:45;0;0;0;0.988994;0.976506;0.97436;0.142481;0.275319;0;0;0;0;0;0
25.07.2016 22:00;0;0;0;0.989041;0.972665;0.971549;0.143045;0.275319;0;0;0;0;0;0
25.07.2016 22:15;0;0;0;0.986578;0.975371;0.971184;0.143431;0.275694;0;0;0;0;0;0
25.07.2016 22:30;0;0;0;0.984114;0.978077;0.970819;0.143818;0.276069;0;0;0;0;0;0
25.07.2016 22:45;0;0;0;0.981651;0.980783;0.970455;0.144204;0.275694;0;0;0;0;0;0
25.07.2016 23:00;0;0;0;0.979188;0.983489;0.97009;0.14459;0.275319;0;0;0;0;0;0
25.07.2016 23:15;0;0;0;0.979123;0.985325;0.970669;0.146122;0.275694;0;0;0;0;0;0
25.07.2016 23:30;0;0;0;0.979058;0.98716;0.971248;0.147655;0.275319;0;0;0;0;0;0
25.07.2016 23:45;0;0;0;0.978994;0.988995;0.971826;0.149187;0.275694;0;0;0;0;0;0
26.07.2016 00:00;0;0;0;0.978929;0.990831;0.972405;0.150719;0.275319;0;0;0;0;0;0
26.07.2016 00:15;0;0;0;0.978858;0.986832;0.970928;0.151792;0.274944;0;0;0;0;0;0
26.07.2016 00:30;0;0;0;0.978787;0.982834;0.96945;0.152865;0.274944;0;0;0;0;0;0
26.07.2016 00:45;0;0;0;0.978716;0.978836;0.967973;0.153939;0.275319;0;0;0;0;0;0
26.07.2016 01:00;0;0;0;0.978644;0.974838;0.966496;0.155012;0.275319;0;0;0;0;0;0
26.07.2016 01:15;0;0;0;0.97937;0.970996;0.956652;0.155376;0.275319;0;0;0;0;0;0
26.07.2016 01:30;0;0;0;0.980095;0.967154;0.946809;0.155741;0.275694;0;0;0;0;0;0
26.07.2016 01:45;0;0;0;0.980821;0.963312;0.936965;0.156106;0.275319;0;0;0;0;0;0
26.07.2016 02:00;0;0;0;0.981547;0.959471;0.927122;0.156471;0.274944;0;0;0;0;0;0
26.07.2016 02:15;0;0;0;0.977889;0.950535;0.911033;0.156943;0.274944;0;0;0;0;0;0
26.07.2016 02:30;0;0;0;0.974231;0.941599;0.894944;0.157416;0.275319;0;0;0;0;0;0
26.07.2016 02:45;0;0;0;0.970574;0.932663;0.878856;0.157888;0.275319;0;0;0;0;0;0
26.07.2016 03:00;0;0;0;0.966916;0.923727;0.862767;0.15836;0.275319;0;0;0;0;0;0
26.07.2016 03:15;0;0;0;0.952458;0.924435;0.863894;0.158423;0.274944;0;0;0;0;0;0
26.07.2016 03:30;0;0;0;0.937999;0.925142;0.865021;0.158486;0.274944;0;0;0;0;0;0
26.07.2016 03:45;0;0;0;0.923541;0.925849;0.866148;0.158549;0.275319;0;0;0;0;0;0
26.07.2016 04:00;0;0;0;0.909082;0.926556;0.867275;0.158611;0.274944;0;0;0;0;0;0
26.07.2016 04:15;0;0;0;0.895903;0.937451;0.876062;0.157417;0.275319;0;0;0;0;0.003239;0.00183
26.07.2016 04:30;0;0;0;0.882723;0.948345;0.884849;0.156223;0.275694;0;0;0;0;0.006478;0.003661
26.07.2016 04:45;0;0;0;0.869544;0.95924;0.893636;0.155028;0.274944;0;0;0;0;0.009716;0.005491
26.07.2016 05:00;0;0;0;0.856365;0.970135;0.902423;0.153834;0.274944;0;0;0;0;0.012955;0.007322
26.07.2016 05:15;0;0;0;0.863273;0.927466;0.897733;0.149529;0.275319;0;0;0;0;0.014931;0.008438
26.07.2016 05:30;0;0;0;0.870181;0.884797;0.893042;0.145224;0.275319;0;0;0;0;0.016906;0.009555
26.07.2016 05:45;0;0;0;0.87709;0.842128;0.888352;0.140919;0.275319;0;0;0;0;0.018882;0.010671
26.07.2016 06:00;0;0;0;0.883998;0.799459;0.883662;0.136614;0.275694;0;0;0;0;0.020857;0.011788
26.07.2016 06:15;0.028453;0;0.0164883;0.865334;0.794262;0.86778;0.132068;0.275319;0.012721;0.010793;0.011964;0.022483;0.04695;0.036007
26.07.2016 06:30;0.0569059;0;0.0329767;0.846669;0.789065;0.851898;0.127522;0.276069;0.025442;0.021587;0.023929;0.044966;0.073043;0.060226
26.07.2016 06:45;0.0853589;0;0.049465;0.828005;0.783867;0.836015;0.122975;0.275319;0.038163;0.03238;0.035893;0.067448;0.099137;0.084444
26.07.2016 07:00;0.113812;0;0.0659533;0.80934;0.77867;0.820133;0.118429;0.275694;0.050884;0.043173;0.047857;0.089931;0.12523;0.108663
26.07.2016 07:15;0.129892;0.0270145;0.0850156;0.797886;0.808376;0.832711;0.116406;0.276069;0.061494;0.058932;0.066214;0.110889;0.145329;0.126633
26.07.2016 07:30;0.145971;0.054029;0.104078;0.786432;0.838081;0.845289;0.114383;0.275694;0.072105;0.074691;0.084571;0.131847;0.165429;0.144603
26.07.2016 07:45;0.162051;0.0810434;0.12314;0.774978;0.867787;0.857867;0.11236;0.274944;0.082716;0.090449;0.102928;0.152805;0.185528;0.162573
26.07.2016 08:00;0.178131;0.108058;0.142202;0.763524;0.897492;0.870445;0.110336;0.274194;0.093327;0.106208;0.121285;0.173763;0.205627;0.180543
26.07.2016 08:15;0.199129;0.123356;0.155654;0.782922;0.894172;0.894856;0.107804;0.274569;0.119957;0.117371;0.135171;0.20172;0.229846;0.206014
26.07.2016 08:30;0.220126;0.138654;0.169106;0.802319;0.890851;0.919268;0.105272;0.274569;0.146587;0.128534;0.149058;0.229677;0.254064;0.231484
26.07.2016 08:45;0.241124;0.153952;0.182558;0.821717;0.88753;0.943679;0.102739;0.274944;0.173218;0.139697;0.162944;0.257633;0.278283;0.256955
26.07.2016 09:00;0.262122;0.169251;0.196009;0.841114;0.884209;0.96809;0.100207;0.274569;0.199848;0.15086;0.17683;0.28559;0.302501;0.282426
26.07.2016 09:15;0.331116;0.22469;0.264093;0.847059;0.886942;0.941637;0.103196;0.274569;0.238574;0.195991;0.229618;0.326487;0.341882;0.321654
26.07.2016 09:30;0.40011;0.28013;0.332177;0.853004;0.889675;0.915183;0.106186;0.274194;0.2773;0.241122;0.282405;0.367384;0.381263;0.360883
26.07.2016 09:45;0.469104;0.33557;0.400261;0.858949;0.892408;0.888729;0.109176;0.274569;0.316026;0.286253;0.335193;0.408281;0.420644;0.400111
26.07.2016 10:00;0.538098;0.39101;0.468346;0.864893;0.895141;0.862275;0.112165;0.274569;0.354752;0.331384;0.38798;0.449178;0.460024;0.43934
26.07.2016 10:15;0.542415;0.415021;0.484507;0.855834;0.913797;0.854143;0.107176;0.275319;0.376904;0.353624;0.407094;0.465913;0.473506;0.454618
26.07.2016 10:30;0.546733;0.439032;0.500669;0.846774;0.932453;0.84601;0.102187;0.274944;0.399056;0.375864;0.426208;0.482648;0.486988;0.469897
26.07.2016 10:45;0.55105;0.463043;0.51683;0.837715;0.951109;0.837877;0.0971975;0.275319;0.421207;0.398103;0.445323;0.499382;0.500469;0.485176
26.07.2016 11:00;0.555368;0.487055;0.532992;0.828656;0.969765;0.829745;0.0922083;0.274944;0.443359;0.420343;0.464437;0.516117;0.513951;0.500454
26.07.2016 11:15;0.543196;0.502727;0.539046;0.827484;0.966681;0.84973;0.0920125;0.274944;0.457439;0.435627;0.474451;0.522723;0.517814;0.506457
26.07.2016 11:30;0.531023;0.518399;0.545101;0.826313;0.963597;0.869715;0.0918167;0.274944;0.471518;0.450912;0.484466;0.529329;0.521678;0.512459
26.07.2016 11:45;0.518851;0.534071;0.551156;0.825142;0.960512;0.8897;0.091621;0.274944;0.485598;0.466196;0.49448;0.535934;0.525541;0.518461
26.07.2016 12:00;0.506679;0.549743;0.55721;0.82397;0.957428;0.909686;0.0914252;0.275319;0.499678;0.48148;0.504494;0.54254;0.529405;0.524463
26.07.2016 12:15;0.481627;0.552567;0.556801;0.813831;0.940906;0.840522;0.0893094;0.274569;0.507131;0.489718;0.505257;0.54184;0.525708;0.52278
26.07.2016 12:30;0.456576;0.555391;0.556392;0.803692;0.924384;0.771358;0.0871935;0.274944;0.514583;0.497955;0.50602;0.541139;0.522011;0.521096
26.07.2016 12:45;0.431524;0.558215;0.555983;0.793552;0.907862;0.702195;0.0850777;0.274569;0.522036;0.506193;0.506782;0.540439;0.518313;0.519412
26.07.2016 13:00;0.406472;0.561039;0.555574;0.783413;0.89134;0.633031;0.0829618;0.274944;0.529489;0.51443;0.507545;0.539738;0.514616;0.517729
26.07.2016 13:15;0.394574;0.5528;0.531498;0.736437;0.888913;0.596395;0.0827414;0.274569;0.526164;0.506589;0.497983;0.528158;0.499883;0.504549
26.07.2016 13:30;0.382676;0.544561;0.507423;0.689461;0.886487;0.55976;0.082521;0.274944;0.522839;0.498748;0.488422;0.516579;0.485151;0.491369
26.07.2016 13:45;0.370778;0.536322;0.483347;0.642485;0.884061;0.523124;0.0823006;0.274569;0.519514;0.490906;0.47886;0.504999;0.470418;0.478189
26.07.2016 14:00;0.35888;0.528083;0.459271;0.595509;0.881635;0.486489;0.0820802;0.274569;0.516189;0.483065;0.469298;0.493419;0.455685;0.465009
26.07.2016 14:15;0.337041;0.515456;0.436432;0.607079;0.904223;0.534021;0.0856353;0.274194;0.501405;0.472602;0.455679;0.470374;0.432468;0.444156
26.07.2016 14:30;0.315203;0.502829;0.413593;0.618649;0.926811;0.581553;0.0891905;0.274194;0.486621;0.46214;0.44206;0.44733;0.40925;0.423304
26.07.2016 14:45;0.293365;0.490202;0.390754;0.630219;0.949399;0.629085;0.0927456;0.274194;0.471837;0.451677;0.42844;0.424285;0.386032;0.402451
26.07.2016 15:00;0.271526;0.477575;0.367914;0.641789;0.971986;0.676617;0.0963008;0.274569;0.457053;0.441214;0.414821;0.401241;0.362815;0.381598
26.07.2016 15:15;0.235539;0.434379;0.327902;0.616658;0.932589;0.713591;0.0990484;0.274194;0.412675;0.405338;0.37716;0.356381;0.32074;0.338782
26.07.2016 15:30;0.199552;0.391183;0.28789;0.591526;0.893191;0.750566;0.101796;0.274194;0.368298;0.369462;0.339498;0.31152;0.278664;0.295966
26.07.2016 15:45;0.163565;0.347987;0.247878;0.566394;0.853794;0.78754;0.104544;0.273818;0.32392;0.333586;0.301836;0.26666;0.236589;0.25315
26.07.2016 16:00;0.127578;0.30479;0.207866;0.541262;0.814396;0.824514;0.107291;0.273818;0.279543;0.297711;0.264175;0.2218;0.194514;0.210334
26.07.2016 16:15;0.0956833;0.28313;0.184643;0.596823;0.841715;0.798647;0.109304;0.273443;0.261897;0.279729;0.24268;0.200663;0.174567;0.190401
26.07.2016 16:30;0.0637889;0.261469;0.161421;0.652383;0.869035;0.77278;0.111316;0.273818;0.244251;0.261747;0.221185;0.179526;0.15462;0.170468
26.07.2016 16:45;0.0318944;0.239809;0.138199;0.707943;0.896354;0.746913;0.113329;0.274569;0.226605;0.243765;0.199691;0.15839;0.134673;0.150535
26.07.2016 17:00;0;0.218148;0.114977;0.763503;0.923673;0.721046;0.115341;0.274194;0.208959;0.225783;0.178196;0.137253;0.114726;0.130602
26.07.2016 17:15;0;0.19147;0.0862324;0.741862;0.895588;0.684323;0.121072;0.274569;0.180251;0.200854;0.157066;0.10294;0.090645;0.105874
26.07.2016 17:30;0;0.164791;0.0574883;0.720222;0.867504;0.6476;0.126803;0.274194;0.151543;0.175926;0.135935;0.068626;0.066564;0.081146
26.07.2016 17:45;0;0.138113;0.0287441;0.698581;0.839419;0.610878;0.132534;0.274569;0.122836;0.150998;0.114805;0.034313;0.042483;0.056418
26.07.2016 18:00;0;0.111434;0;0.67694;0.811334;0.574155;0.138266;0.274194;0.094128;0.126069;0.093674;0;0.018402;0.03169
26.07.2016 18:15;0;0.0835755;0;0.658747;0.804481;0.523426;0.142356;0.274569;0.070596;0.094552;0.070256;0;0.013801;0.023768
26.07.2016 18:30;0;0.055717;0;0.640555;0.797628;0.472697;0.146447;0.274569;0.047064;0.063035;0.046837;0;0.009201;0.015845
26.07.2016 18:45;0;0.0278585;0;0.622362;0.790775;0.421968;0.150538;0.273818;0.023532;0.031517;0.023419;0;0.0046;0.007923
26.07.2016 19:00;0;0;0;0.60417;0.783921;0.371238;0.154629;0.274194;0;0;0;0;0;0
26.07.2016 19:15;0;0;0;0.590665;0.787949;0.366219;0.156583;0.273818;0;0;0;0;0;0
26.07.2016 19:30;0;0;0;0.57716;0.791976;0.361199;0.158537;0.273818;0;0;0;0;0;0
26.07.2016 19:45;0;0;0;0.563656;0.796004;0.356179;0.160491;0.274194;0;0;0;0;0;0
26.07.2016 20:00;0;0;0;0.550151;0.800031;0.351159;0.162446;0.274569;0;0;0;0;0;0
26.07.2016 20:15;0;0;0;0.548821;0.817172;0.374073;0.162954;0.274569;0;0;0;0;0;0
26.07.2016 20:30;0;0;0;0.54749;0.834312;0.396988;0.163462;0.274194;0;0;0;0;0;0
26.07.2016 20:45;0;0;0;0.54616;0.851453;0.419902;0.163971;0.275319;0;0;0;0;0;0
26.07.2016 21:00;0;0;0;0.54483;0.868593;0.442817;0.164479;0.275319;0;0;0;0;0;0
26.07.2016 21:15;0;0;0;0.546557;0.871581;0.450382;0.164475;0.275319;0;0;0;0;0;0
26.07.2016 21:30;0;0;0;0.548284;0.874569;0.457947;0.164472;0.274944;0;0;0;0;0;0
26.07.2016 21:45;0;0;0;0.550011;0.877557;0.465512;0.164468;0.274194;0;0;0;0;0;0
26.07.2016 22:00;0;0;0;0.551738;0.880545;0.473077;0.164464;0.273443;0;0;0;0;0;0
26.07.2016 22:15;0;0;0;0.555543;0.874209;0.520912;0.165887;0.274194;0;0;0;0;0;0
26.07.2016 22:30;0;0;0;0.559347;0.867874;0.568746;0.167309;0.273818;0;0;0;0;0;0
26.07.2016 22:45;0;0;0;0.563152;0.861538;0.61658;0.168731;0.274194;0;0;0;0;0;0
26.07.2016 23:00;0;0;0;0.566957;0.855202;0.664415;0.170153;0.273818;0;0;0;0;0;0
26.07.2016 23:15;0;0;0;0.615237;0.851994;0.676499;0.170396;0.273443;0;0;0;0;0;0
26.07.2016 23:30;0;0;0;0.663518;0.848786;0.688583;0.170638;0.273818;0;0;0;0;0;0
26.07.2016 23:45;0;0;0;0.711798;0.845578;0.700667;0.170881;0.273818;0;0;0;0;0;0
27.07.2016 00:00;0;0;0;0.760078;0.84237;0.712751;0.171124;0.273818;0;0;0;0;0;0
27.07.2016 00:15;0;0;0;0.762956;0.858715;0.743058;0.171752;0.274194;0;0;0;0;0;0
27.07.2016 00:30;0;0;0;0.765834;0.875061;0.773365;0.17238;0.273443;0;0;0;0;0;0
27.07.2016 00:45;0;0;0;0.768712;0.891407;0.803672;0.173008;0.273443;0;0;0;0;0;0
27.07.2016 01:00;0;0;0;0.77159;0.907753;0.833979;0.173637;0.273443;0;0;0;0;0;0
27.07.2016 01:15;0;0;0;0.772225;0.92125;0.832613;0.172702;0.273818;0;0;0;0;0;0
27.07.2016 01:30;0;0;0;0.77286;0.934748;0.831247;0.171768;0.273818;0;0;0;0;0;0
27.07.2016 01:45;0;0;0;0.773494;0.948246;0.829881;0.170834;0.274569;0;0;0;0;0;0
27.07.2016 02:00;0;0;0;0.774129;0.961743;0.828515;0.169899;0.274569;0;0;0;0;0;0
27.07.2016 02:15;0;0;0;0.792154;0.951026;0.824062;0.171351;0.274569;0;0;0;0;0;0
27.07.2016 02:30;0;0;0;0.81018;0.940309;0.81961;0.172802;0.274194;0;0;0;0;0;0
27.07.2016 02:45;0;0;0;0.828205;0.929592;0.815158;0.174253;0.274569;0;0;0;0;0;0
27.07.2016 03:00;0;0;0;0.846231;0.918875;0.810705;0.175705;0.274569;0;0;0;0;0;0
27.07.2016 03:15;0;0;0;0.854998;0.915088;0.810307;0.178992;0.274944;0;0;0;0;0;0
27.07.2016 03:30;0;0;0;0.863765;0.911301;0.809908;0.182279;0.274569;0;0;0;0;0;0
27.07.2016 03:45;0;0;0;0.872532;0.907515;0.80951;0.185566;0.274569;0;0;0;0;0;0
27.07.2016 04:00;0;0;0;0.881299;0.903728;0.809111;0.188853;0.274194;0;0;0;0;0;0
27.07.2016 04:15;0;0;0;0.87172;0.921701;0.812662;0.186001;0.274569;0;0;0;0;0.003142;0.001776
27.07.2016 04:30;0;0;0;0.862141;0.939674;0.816212;0.183149;0.274569;0;0;0;0;0.006283;0.003551
27.07.2016 04:45;0;0;0;0.852562;0.957646;0.819763;0.180297;0.275319;0;0;0;0;0.009425;0.005327
27.07.2016 05:00;0;0;0;0.842983;0.975619;0.823314;0.177446;0.274944;0;0;0;0;0.012567;0.007102
27.07.2016 05:15;0;0;0;0.847752;0.975895;0.824491;0.169999;0.274569;0;0;0;0;0.014626;0.008266
27.07.2016 05:30;0;0;0;0.852521;0.976171;0.825669;0.162551;0.274569;0;0;0;0;0.016685;0.00943
27.07.2016 05:45;0;0;0;0.85729;0.976448;0.826847;0.155104;0.274569;0;0;0;0;0.018744;0.010594
27.07.2016 06:00;0;0;0;0.862059;0.976724;0.828024;0.147657;0.275319;0;0;0;0;0.020804;0.011757
27.07.2016 06:15;0.0318934;0;0.0287587;0.863659;0.979227;0.838423;0.14561;0.275319;0.012735;0.009784;0.012704;0.022478;0.047001;0.036064
27.07.2016 06:30;0.0637868;0;0.0575175;0.865258;0.98173;0.848822;0.143563;0.275694;0.02547;0.019569;0.025409;0.044956;0.073199;0.06037
27.07.2016 06:45;0.0956802;0;0.0862762;0.866858;0.984234;0.85922;0.141516;0.275694;0.038206;0.029353;0.038113;0.067434;0.099396;0.084676
27.07.2016 07:00;0.127574;0;0.115035;0.868457;0.986737;0.869619;0.139469;0.275319;0.050941;0.039137;0.050818;0.089912;0.125594;0.108982
